Hotel Name,Checkin Date,Discount Code,Discount Price
Hilton Garden Inn New York Manhattan-Midtown East,2015-10-29,4,1343
Hilton Garden Inn New York Manhattan-Midtown East,2015-10-29,2,1402
Hilton Garden Inn New York Manhattan-Midtown East,2015-10-29,3,1421
Hilton Garden Inn New York Manhattan-Midtown East,2015-10-29,1,1425
Hilton Garden Inn New York Midtown Park Ave,2015-10-29,4,1275
Hilton Garden Inn New York Midtown Park Ave,2015-10-29,3,1275
Hilton Garden Inn New York Midtown Park Ave,2015-10-29,2,1335
Hilton Garden Inn New York West 35th Street,2015-10-29,2,1365
Hilton Garden Inn New York West 35th Street,2015-10-29,4,1424
Hilton Garden Inn New York West 35th Street,2015-10-29,1,1455
Hilton Garden Inn New York West 35th Street,2015-10-29,3,1457
Hilton Garden Inn New York-Times Square Central,2015-10-29,2,1629
Hilton Garden Inn Times Square,2015-10-29,4,1269
Hilton Garden Inn Times Square,2015-10-29,2,1335
Hilton Garden Inn Times Square,2015-10-29,3,1379
Hilton Garden Inn Times Square,2015-10-29,1,1478
Hilton Manhattan East,2015-10-29,1,1205
Hilton Manhattan East,2015-10-29,4,1262
Hilton Manhattan East,2015-10-29,3,1279
Hilton Manhattan East,2015-10-29,2,1287
Hilton New York Fashion District,2015-10-29,3,1519
Hilton New York Fashion District,2015-10-29,1,1571
Hilton New York Fashion District,2015-10-29,2,1589
Hilton Newark Airport,2015-10-29,4,650
Hilton Newark Airport,2015-10-29,3,700
Hilton Times Square,2015-10-29,3,1568
Hilton Times Square,2015-10-29,4,2010
Hilton Times Square,2015-10-29,1,2158
Holiday Inn New York JFK Airport Area,2015-10-29,1,567
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-10-29,2,1645
Hotel 48LEX New York,2015-10-29,1,1372
Howard Johnson Flushing,2015-10-29,4,625
Hyatt Herald Square New York,2015-10-29,4,1318
Hyatt Herald Square New York,2015-10-29,2,1336
Hyatt Herald Square New York,2015-10-29,3,1336
Hyatt Place Flushing LaGuardia Airport,2015-10-29,1,1135
Hyatt Place New York Midtown South,2015-10-29,3,1485
Hyatt Times Square New York,2015-10-29,3,1905
Hyatt Times Square New York,2015-10-29,4,1975
Hyatt Union Square New York,2015-10-29,1,1813
Hyatt Union Square New York,2015-10-29,2,1849
Langham Place New York Fifth Avenue,2015-10-29,1,2519
Langham Place New York Fifth Avenue,2015-10-29,3,3379
Loews Regency New York Hotel,2015-10-29,3,2236
Loews Regency New York Hotel,2015-10-29,2,2276
Loews Regency New York Hotel,2015-10-29,4,2595
Loews Regency New York Hotel,2015-10-29,1,3095
Magnuson Convention Center Hotel,2015-10-29,1,1156
Magnuson Convention Center Hotel,2015-10-29,2,1185
Manhattan NYC-an Affinia hotel,2015-10-29,3,1324
Manhattan NYC-an Affinia hotel,2015-10-29,4,1391
Manhattan NYC-an Affinia hotel,2015-10-29,2,1437
Martha Washington,2015-10-29,1,1225
Martha Washington,2015-10-29,3,1375
McCarren Hotel & Pool,2015-10-29,3,1648
McCarren Hotel & Pool,2015-10-29,1,1655
McCarren Hotel & Pool,2015-10-29,4,1696
McCarren Hotel & Pool,2015-10-29,2,1737
Millenium Hilton,2015-10-29,4,1375
Millenium Hilton,2015-10-29,3,1385
Millenium Hilton,2015-10-29,2,1395
Millenium Hilton,2015-10-29,1,1425
New York Hilton Midtown,2015-10-29,3,1345
New York Hilton Midtown,2015-10-29,2,1365
New York Marriott Downtown,2015-10-29,4,1610
New York Marriott Downtown,2015-10-29,3,1645
New York Marriott Downtown,2015-10-29,1,1655
New York Marriott Downtown,2015-10-29,2,1675
New York Marriott East Side,2015-10-29,2,1905
New York Marriott at the Brooklyn Bridge,2015-10-29,4,1507
New York Marriott at the Brooklyn Bridge,2015-10-29,3,1550
New York Marriott at the Brooklyn Bridge,2015-10-29,2,1575
Newark Liberty International Airport Marriott,2015-10-29,4,788
Newark Liberty International Airport Marriott,2015-10-29,3,822
Newark Liberty International Airport Marriott,2015-10-29,2,1045
Omni Berkshire Place,2015-10-29,2,1683
Omni Berkshire Place,2015-10-29,3,1717
Omni Berkshire Place,2015-10-29,1,1739
Quality Inn Woodside,2015-10-29,2,742
Quality Inn Woodside,2015-10-29,3,745
Radisson Martinique on Broadway,2015-10-29,3,1522
Ramada Long Island City,2015-10-29,2,599
Red Carpet Inn New York City,2015-10-29,2,514
Renaissance Newark Airport Hotel,2015-10-29,4,885
Renaissance Newark Airport Hotel,2015-10-29,2,1035
Residence Inn Newark Elizabeth Liberty International Airport,2015-10-29,4,737
Residence Inn Newark Elizabeth Liberty International Airport,2015-10-29,3,772
Roxy Hotel Tribeca (formerly the Tribeca Grand Hotel),2015-10-29,3,1909
Roxy Hotel Tribeca (formerly the Tribeca Grand Hotel),2015-10-29,4,1946
SIXTY Lower East Side,2015-10-29,1,1791
SIXTY Lower East Side,2015-10-29,2,1832
Shelburne NYC-an Affinia hotel,2015-10-29,3,1410
Shelburne NYC-an Affinia hotel,2015-10-29,4,1492
Shelburne NYC-an Affinia hotel,2015-10-29,2,1507
Sheraton LaGuardia East Hotel,2015-10-29,3,1241
Sheraton LaGuardia East Hotel,2015-10-29,2,1245
Sheraton LaGuardia East Hotel,2015-10-29,4,1293
Sheraton LaGuardia East Hotel,2015-10-29,1,1391
Sheraton New York Times Square Hotel,2015-10-29,3,1665
TRYP By Wyndham Times Square South,2015-10-29,4,1299
TRYP By Wyndham Times Square South,2015-10-29,1,1327
The Lexington New York City Autograph Collection,2015-10-29,2,1274
The Lexington New York City Autograph Collection,2015-10-29,3,1382
The Lexington New York City Autograph Collection,2015-10-29,4,1397
The Lexington New York City Autograph Collection,2015-10-29,1,1538
The Lombardy,2015-10-29,4,2085
The Muse Hotel a Kimpton Hotel,2015-10-29,1,1995
The Plaza Hotel,2015-10-29,2,3705
The Plaza Hotel,2015-10-29,3,3750
The Plaza Hotel,2015-10-29,1,3773
The Plaza Hotel,2015-10-29,4,3825
The Premier Hotel New York,2015-10-29,3,1486
The Premier Hotel New York,2015-10-29,4,1557
The Roosevelt Hotel New York City,2015-10-29,1,1273
The Roosevelt Hotel New York City,2015-10-29,3,1327
The Roosevelt Hotel New York City,2015-10-29,2,1345
The Roosevelt Hotel New York City,2015-10-29,4,1363
The St. Regis New York,2015-10-29,2,4020
The St. Regis New York,2015-10-29,1,4106
The St. Regis New York,2015-10-29,4,4116
The Standard East Village,2015-10-29,1,1923
The SunBright,2015-10-29,3,424
The Towers of the Waldorf Astoria New York,2015-10-29,3,2515
The Towers of the Waldorf Astoria New York,2015-10-29,2,2545
The Westin New York Grand Central,2015-10-29,3,1780
United Nations Apartment Hotel,2015-10-29,1,1356
United Nations Apartment Hotel,2015-10-29,2,1476
United Nations Apartment Hotel,2015-10-29,3,1477
United Nations Apartment Hotel,2015-10-29,4,1616
Viceroy New York,2015-10-29,3,1705
Viceroy New York,2015-10-29,4,1725
Viceroy New York,2015-10-29,2,1935
Viceroy New York,2015-10-29,1,2056
W New York,2015-10-29,2,1838
W New York - Union Square,2015-10-29,4,2082
W New York - Union Square,2015-10-29,3,2121
W New York - Union Square,2015-10-29,2,2163
W New York Times Square,2015-10-29,2,1644
W New York Times Square,2015-10-29,3,1666
W New York Times Square,2015-10-29,4,1733
W New York Times Square,2015-10-29,1,2100
Waldorf Astoria New York,2015-10-29,3,1825
Waldorf Astoria New York,2015-10-29,2,1855
Westin New York at Times Square,2015-10-29,4,1527
Westin New York at Times Square,2015-10-29,3,1611
Westin New York at Times Square,2015-10-29,2,1649
Westin New York at Times Square,2015-10-29,1,1754
Wyndham Garden - Manhattan Chelsea West,2015-10-29,2,1359
Wyndham Garden Brooklyn Sunset Park,2015-10-29,3,1042
Wyndham Garden Brooklyn Sunset Park,2015-10-29,4,1062
Wyndham Garden Brooklyn Sunset Park,2015-10-29,2,1071
Wyndham Garden Brooklyn Sunset Park,2015-10-29,1,1107
Wyndham New Yorker,2015-10-29,2,974
Wyndham New Yorker,2015-10-29,4,1235
Wyndham New Yorker,2015-10-29,3,1258
Wyndham New Yorker,2015-10-29,1,1269
Aloft Harlem,2015-10-30,1,1443
Andaz 5th Avenue - a concept by Hyatt,2015-10-30,1,1886
Andaz Wall Street - a concept by Hyatt,2015-10-30,3,1575
Andaz Wall Street - a concept by Hyatt,2015-10-30,2,1845
Andaz Wall Street - a concept by Hyatt,2015-10-30,1,1865
Bentley Hotel,2015-10-30,2,1798
Bentley Hotel,2015-10-30,3,1889
Best Western Bowery Hanbee Hotel,2015-10-30,2,1244
Best Western Bowery Hanbee Hotel,2015-10-30,3,1310
Best Western Plus Arena Hotel,2015-10-30,2,910
Best Western Plus Newark Airport West,2015-10-30,2,552
Cassa Hotel 45th Street,2015-10-30,2,1778
Comfort Inn Times Square South Area,2015-10-30,2,1028
Conrad New York,2015-10-30,3,2339
Conrad New York,2015-10-30,1,2465
Conrad New York,2015-10-30,2,2615
Courtyard by Marriott New York Manhattan Upper East Side,2015-10-30,2,1269
Crowne Plaza Times Square Manhattan,2015-10-30,2,1331
DoubleTree by Hilton Metropolitan - New York City,2015-10-30,2,1311
DoubleTree by Hilton Metropolitan - New York City,2015-10-30,3,1455
DoubleTree by Hilton New York City - Chelsea,2015-10-30,1,1426
DoubleTree by Hilton New York City - Financial District,2015-10-30,3,1036
DoubleTree by Hilton New York City - Financial District,2015-10-30,2,1352
DoubleTree by Hilton New York City - Financial District,2015-10-30,1,1369
Fairfield Inn by Marriott LaGuardia Airport Flushing,2015-10-30,2,855
Four Seasons Hotel New York,2015-10-30,4,4475
Four Seasons Hotel New York,2015-10-30,3,4575
Four Seasons Hotel New York,2015-10-30,2,4675
Four Seasons Hotel New York,2015-10-30,1,4775
GEM Hotel - Chelsea an Ascend Hotel Collection Member,2015-10-30,4,1542
GEM Hotel - Chelsea an Ascend Hotel Collection Member,2015-10-30,2,1554
GEM Hotel - Chelsea an Ascend Hotel Collection Member,2015-10-30,3,1588
Grand Hyatt New York,2015-10-30,2,1815
Grand Hyatt New York,2015-10-30,3,1835
Grand Hyatt New York,2015-10-30,4,1875
Grand Hyatt New York,2015-10-30,1,1955
Hampton Inn Manhattan Downtown-Financial District,2015-10-30,2,1235
Hampton Inn Manhattan Soho,2015-10-30,1,1295
Hampton Inn Manhattan Times Square Central,2015-10-30,1,1817
Hampton Inn Manhattan United Nations,2015-10-30,3,1275
Hampton Inn Manhattan United Nations,2015-10-30,4,1335
Hampton Inn Manhattan United Nations,2015-10-30,1,1435
Hampton Inn Manhattan United Nations,2015-10-30,2,1455
Hampton Inn Manhattan-Seaport-Financial District,2015-10-30,2,1225
Hampton Inn Manhattan-Seaport-Financial District,2015-10-30,1,1305
Hampton Inn New York - 35th Street - Empire State Building,2015-10-30,3,1342
Hampton Inn New York - 35th Street - Empire State Building,2015-10-30,2,1378
Hampton Inn New York - 35th Street - Empire State Building,2015-10-30,4,1417
Hampton Inn New York - 35th Street - Empire State Building,2015-10-30,1,1556
Hampton Inn New York Chelsea,2015-10-30,3,1169
Hampton Inn New York Chelsea,2015-10-30,4,1182
Hampton Inn New York Chelsea,2015-10-30,1,1557
Hampton Inn New York Chelsea,2015-10-30,2,1562
Hilton Garden Inn New York Central Park South-Midtown West,2015-10-30,2,1372
Hilton Garden Inn New York Central Park South-Midtown West,2015-10-30,3,1399
Hilton Garden Inn New York Manhattan-Chelsea,2015-10-30,2,1198
Hilton Garden Inn New York Manhattan-Midtown East,2015-10-30,4,1541
Hilton Garden Inn New York Manhattan-Midtown East,2015-10-30,1,1559
Hilton Garden Inn New York Midtown Park Ave,2015-10-30,2,1305
Hilton Garden Inn New York Midtown Park Ave,2015-10-30,3,1395
Hilton Garden Inn New York Midtown Park Ave,2015-10-30,1,1455
Hilton Garden Inn New York Midtown Park Ave,2015-10-30,4,1485
Hilton Garden Inn New York West 35th Street,2015-10-30,3,1435
Hilton Garden Inn New York West 35th Street,2015-10-30,4,1441
Hilton Garden Inn New York West 35th Street,2015-10-30,1,1511
Hilton Garden Inn New York West 35th Street,2015-10-30,2,1575
Hilton Garden Inn New York-Times Square Central,2015-10-30,2,1563
Hilton Garden Inn New York-Times Square Central,2015-10-30,3,1715
Hilton Garden Inn Times Square,2015-10-30,4,1451
Hilton Garden Inn Times Square,2015-10-30,2,1451
Hilton Garden Inn Times Square,2015-10-30,3,1505
Hilton Garden Inn Times Square,2015-10-30,1,1505
Hilton Manhattan East,2015-10-30,1,1366
Hilton New York Fashion District,2015-10-30,1,1505
Hilton Newark Airport,2015-10-30,3,700
Hilton Newark Airport,2015-10-30,2,750
Hilton Times Square,2015-10-30,3,1688
Hilton Times Square,2015-10-30,1,1743
Hilton Times Square,2015-10-30,2,1973
Home2 Suites by Hilton NY Long Island City Manhattan View,2015-10-30,3,1215
Home2 Suites by Hilton NY Long Island City Manhattan View,2015-10-30,2,1215
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-10-30,1,1675
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-10-30,2,1835
Hotel 48LEX New York,2015-10-30,2,1664
Hotel 48LEX New York,2015-10-30,3,1719
Howard Johnson Flushing,2015-10-30,2,560
Howard Johnson Inn Jamaica JFK Airport NYC,2015-10-30,2,569
Hudson New York Central Park,2015-10-30,2,1236
Hyatt Herald Square New York,2015-10-30,2,1445
Hyatt Herald Square New York,2015-10-30,1,1465
Hyatt Herald Square New York,2015-10-30,3,1475
Hyatt Place New York Midtown South,2015-10-30,2,1255
Hyatt Place New York Midtown South,2015-10-30,3,1516
Hyatt Times Square New York,2015-10-30,2,1885
Hyatt Union Square New York,2015-10-30,1,1662
Hyatt Union Square New York,2015-10-30,4,1662
Langham Place New York Fifth Avenue,2015-10-30,2,3294
Loews Regency New York Hotel,2015-10-30,1,2236
Loews Regency New York Hotel,2015-10-30,2,2276
Loews Regency New York Hotel,2015-10-30,3,2476
Loews Regency New York Hotel,2015-10-30,4,2516
Magnuson Convention Center Hotel,2015-10-30,4,1055
Magnuson Convention Center Hotel,2015-10-30,1,1062
Magnuson Convention Center Hotel,2015-10-30,3,1073
Magnuson Convention Center Hotel,2015-10-30,2,1090
Manhattan NYC-an Affinia hotel,2015-10-30,2,1235
Manhattan NYC-an Affinia hotel,2015-10-30,3,1302
Manhattan NYC-an Affinia hotel,2015-10-30,4,1369
McCarren Hotel & Pool,2015-10-30,2,1510
McCarren Hotel & Pool,2015-10-30,3,1648
Millenium Hilton,2015-10-30,3,1685
Millenium Hilton,2015-10-30,4,1695
Millenium Hilton,2015-10-30,2,1795
Millenium Hilton,2015-10-30,1,1845
New York Hilton Midtown,2015-10-30,1,1575
New York Marriott Downtown,2015-10-30,3,1730
New York Marriott Downtown,2015-10-30,2,1765
New York Marriott Downtown,2015-10-30,1,1853
New York Marriott at the Brooklyn Bridge,2015-10-30,3,1531
New York Marriott at the Brooklyn Bridge,2015-10-30,2,1685
Newark Liberty International Airport Marriott,2015-10-30,2,1185
Newark Liberty International Airport Marriott,2015-10-30,1,1295
Quality Inn Woodside,2015-10-30,2,700
Quality Inn Woodside,2015-10-30,3,745
Radisson Martinique on Broadway,2015-10-30,2,1546
Radisson Martinique on Broadway,2015-10-30,3,1578
Ramada Long Island City,2015-10-30,1,582
Red Carpet Inn New York City,2015-10-30,1,498
Red Carpet Inn New York City,2015-10-30,2,514
Renaissance Newark Airport Hotel,2015-10-30,3,975
Renaissance Newark Airport Hotel,2015-10-30,2,1025
Renaissance Newark Airport Hotel,2015-10-30,1,1135
Residence Inn New York The Bronx At Metro Center Atrium,2015-10-30,2,958
Roxy Hotel Tribeca (formerly the Tribeca Grand Hotel),2015-10-30,2,1748
Roxy Hotel Tribeca (formerly the Tribeca Grand Hotel),2015-10-30,3,1748
Roxy Hotel Tribeca (formerly the Tribeca Grand Hotel),2015-10-30,4,1842
Shelburne NYC-an Affinia hotel,2015-10-30,3,1068
Shelburne NYC-an Affinia hotel,2015-10-30,2,1068
Shelburne NYC-an Affinia hotel,2015-10-30,4,1577
Sheraton LaGuardia East Hotel,2015-10-30,1,1471
Sheraton New York Times Square Hotel,2015-10-30,2,1558
Smyth A Thompson Hotel,2015-10-30,1,1669
Smyth A Thompson Hotel,2015-10-30,4,2625
SpringHill Suites by Marriott Newark Liberty International,2015-10-30,4,567
SpringHill Suites by Marriott Newark Liberty International,2015-10-30,3,579
SpringHill Suites by Marriott Newark Liberty International,2015-10-30,2,599
TRYP By Wyndham Times Square South,2015-10-30,4,1361
The Benjamin,2015-10-30,1,1696
The Benjamin,2015-10-30,2,1803
The Benjamin,2015-10-30,3,1833
The Lexington New York City Autograph Collection,2015-10-30,2,1357
The Lexington New York City Autograph Collection,2015-10-30,1,1437
The Lexington New York City Autograph Collection,2015-10-30,3,1485
The New York EDITION,2015-10-30,2,2246
The Out NYC,2015-10-30,3,1532
The Out NYC,2015-10-30,2,1642
The Out NYC,2015-10-30,1,1682
The Plaza Hotel,2015-10-30,3,3638
The Plaza Hotel,2015-10-30,2,3675
The Plaza Hotel,2015-10-30,4,3750
The Plaza Hotel,2015-10-30,1,3765
The Roosevelt Hotel New York City,2015-10-30,2,1381
The Roosevelt Hotel New York City,2015-10-30,3,1435
The St. Regis New York,2015-10-30,3,3936
The St. Regis New York,2015-10-30,1,4010
The St. Regis New York,2015-10-30,4,4016
The Standard East Village,2015-10-30,1,2087
The SunBright,2015-10-30,2,403
The SunBright,2015-10-30,3,422
The Towers of the Waldorf Astoria New York,2015-10-30,4,2515
The Westin New York Grand Central,2015-10-30,2,1845
The Westin New York Grand Central,2015-10-30,1,1921
United Nations Apartment Hotel,2015-10-30,2,1158
United Nations Apartment Hotel,2015-10-30,1,1277
United Nations Apartment Hotel,2015-10-30,3,1397
Viceroy New York,2015-10-30,2,1855
Viceroy New York,2015-10-30,3,1905
Viceroy New York,2015-10-30,4,2152
Viceroy New York,2015-10-30,1,2225
W New York,2015-10-30,3,1816
W New York - Union Square,2015-10-30,3,2210
W New York - Union Square,2015-10-30,2,2249
W New York - Union Square,2015-10-30,1,2357
Waldorf Astoria New York,2015-10-30,1,1975
Waldorf Astoria New York,2015-10-30,3,1975
Westin New York at Times Square,2015-10-30,3,1600
Westin New York at Times Square,2015-10-30,2,1695
Westin New York at Times Square,2015-10-30,4,1827
Wyndham Garden Brooklyn Sunset Park,2015-10-30,3,926
Wyndham Garden Brooklyn Sunset Park,2015-10-30,2,981
Wyndham Garden Brooklyn Sunset Park,2015-10-30,4,1062
Wyndham Garden Chinatown,2015-10-30,2,1176
Wyndham Garden Chinatown,2015-10-30,3,1209
Wyndham Garden Chinatown,2015-10-30,4,1372
Wyndham Garden Chinatown,2015-10-30,1,1372
Wyndham New Yorker,2015-10-30,2,1024
Wyndham New Yorker,2015-10-30,1,1038
Aloft Harlem,2015-11-03,1,1106
Andaz Wall Street - a concept by Hyatt,2015-11-03,2,1940
Andaz Wall Street - a concept by Hyatt,2015-11-03,3,2060
Andaz Wall Street - a concept by Hyatt,2015-11-03,1,2150
Andaz Wall Street - a concept by Hyatt,2015-11-03,4,2185
Blakely New York,2015-11-03,4,1668
Blakely New York,2015-11-03,1,1697
Blakely New York,2015-11-03,3,1697
Cassa Hotel 45th Street,2015-11-03,3,1173
Cassa Hotel 45th Street,2015-11-03,2,1857
Cassa Hotel 45th Street,2015-11-03,4,1955
Comfort Inn Times Square South Area,2015-11-03,1,1135
Comfort Inn Times Square South Area,2015-11-03,3,1239
Comfort Inn Times Square South Area,2015-11-03,4,1244
Comfort Inn Times Square South Area,2015-11-03,2,1360
Conrad New York,2015-11-03,3,2495
Conrad New York,2015-11-03,4,2775
Courtyard by Marriott New York Manhattan Times Square,2015-11-03,2,1758
Courtyard by Marriott New York Manhattan Times Square,2015-11-03,3,1773
Crowne Plaza Times Square Manhattan,2015-11-03,3,1197
