,Hotel Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
36,W New York Times Square,32.86713286713287,35.66433566433567,28.75874125874126,41.25874125874126,-1.0,20.454545454545457,19.055944055944053,44.75524475524475,26.923076923076923,15.297202797202797,20.017482517482517,46.32867132867133,3.6713286713286712,2.36013986013986,11.101398601398602,-1.0,-1.0,6.031468531468532,28.321678321678323,27.27272727272727,13.286713286713287,-1.0,-1.0,-1.0,71.85314685314685,-1.0,69.66783216783216,82.34265734265735,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.15034965034964,-1.0,83.65384615384616,84.0909090909091,72.63986013986013,68.7937062937063,-1.0,82.95454545454545,-1.0,-1.0,-1.0,58.47902097902098,65.38461538461539,71.06643356643356,76.48601398601399,85.13986013986013,74.82517482517483,82.6048951048951,-1.0,54.02097902097902,86.01398601398601,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.41608391608392,78.23426573426573,85.13986013986013,-1.0,-1.0,-1.0,-1.0,53.14685314685315,-1.0,71.41608391608392,-1.0,68.35664335664336,70.97902097902097,75.87412587412588,86.36363636363636,59.79020979020979,59.17832167832168,61.10139860139861,66.25874125874127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,56.81818181818182,82.77972027972028,42.91958041958042,44.84265734265735,50.6993006993007,-1.0,-1.0,-1.0,-1.0,-1.0,58.12937062937063,57.430069930069926,64.6853146853147,46.32867132867133,41.17132867132867,46.94055944055944,52.44755244755245,28.321678321678323,27.709790209790206,30.594405594405593,33.47902097902098,48.42657342657343,39.68531468531469,37.84965034965035,31.11888111888112,54.807692307692314,52.88461538461539,46.24125874125874,60.83916083916085,-1.0,44.14335664335665,50.349650349650354,55.94405594405595,26.923076923076923,33.3041958041958,25.0,42.30769230769231,-1.0,15.297202797202797,24.125874125874127,26.573426573426573,-1.0,34.7027972027972,33.3041958041958,26.923076923076923,18.181818181818183,24.03846153846154,28.933566433566433,37.93706293706294,8.741258741258742,8.653846153846153,4.370629370629371,0.0,12.762237762237763,14.772727272727273,18.181818181818183,64.33566433566433,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
37,Hyatt Place New York Midtown South,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6116035455278,0.0,-1.0,-1.0,51.81305398871877,-1.0,-1.0,-1.0,-1.0,54.0692989524577,-1.0,-1.0,-1.0,-1.0,-1.0,67.84850926672038,70.9105560032232,73.24738114423852,-1.0,-1.0,-1.0,-1.0,60.99919419822724,59.22643029814666,-1.0,60.99919419822724,-1.0,-1.0,-1.0,73.24738114423852,-1.0,-1.0,-1.0,-1.0,48.348106365834006,45.93070104754231,-1.0,45.93070104754231,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.46817082997583,-1.0,-1.0,37.8726833199033,34.6494762288477,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.6809024979855,45.52780016116035,-1.0,-1.0,49.153908138597906,-1.0,-1.0,47.703464947622884,-1.0,-1.0,-1.0,-1.0,-1.0,53.182917002417405,-1.0,-1.0,34.6494762288477,55.6809024979855,-1.0,-1.0,53.505237711522966,52.780016116035455,-1.0,27.397260273972602,26.672038678485094,30.298146655922643,34.6494762288477,-1.0,-1.0,34.6494762288477,-1.0,-1.0,28.122481869460113,26.672038678485094,-1.0,45.52780016116035,45.52780016116035,-1.0,45.52780016116035,37.8726833199033,37.8726833199033,37.8726833199033,33.843674456083804,19.3392425463336,9.6696212731668,17.7276390008058,9.6696212731668,-1.0,12.167606768734892,33.92425463336019,-1.0,-1.0,20.950846091861404,-1.0,-1.0,-1.0,8.54149879129734,12.167606768734892,-1.0,-1.0,19.419822723609993,1.6116035455278,-1.0,13.698630136986301,13.698630136986301,20.950846091861404,19.3392425463336,7.81627719580983,12.8928283642224,13.61804995970991,7.81627719580983,45.52780016116035,30.298146655922643,27.397260273972602,27.397260273972602,-1.0,55.6809024979855,55.6809024979855,-1.0
38,DoubleTree by Hilton Hotel Newark Airport,27.131782945736433,14.728682170542637,20.930232558139537,-1.0,6.976744186046512,11.627906976744185,-1.0,-1.0,27.131782945736433,10.077519379844961,20.930232558139537,-1.0,-1.0,-1.0,-1.0,-1.0,6.976744186046512,11.627906976744185,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.04651162790698,37.98449612403101,44.18604651162791,100.0,13.178294573643413,41.08527131782946,55.03875968992248,-1.0,39.53488372093023,17.829457364341085,25.581395348837212,-1.0,8.527131782945736,14.728682170542637,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.240310077519375,34.883720930232556,39.53488372093023,-1.0,30.23255813953488,34.883720930232556,59.68992248062015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.031007751937985,27.131782945736433,-1.0,22.48062015503876,27.131782945736433,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.98449612403101,44.18604651162791,42.63565891472868,30.23255813953488,34.883720930232556,41.08527131782946,-1.0,-1.0,31.782945736434108,39.53488372093023,-1.0,28.68217054263566,31.782945736434108,44.18604651162791,-1.0,25.581395348837212,25.581395348837212,25.581395348837212,28.68217054263566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.68217054263566,20.930232558139537,27.131782945736433,22.48062015503876,-1.0,31.782945736434108,27.131782945736433,28.68217054263566,36.434108527131784,31.782945736434108,27.131782945736433,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.782945736434108,-1.0,-1.0,33.33333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.7906976744186047,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
39,Hampton Inn Manhattan United Nations,13.1852879944483,15.267175572519085,17.34906315058987,58.01526717557252,-1.0,17.34906315058987,44.066620402498266,14.781401804302568,21.790423317140874,21.790423317140874,21.09646079111728,34.35114503816794,12.491325468424705,19.430950728660655,22.414989590562108,26.3705759888966,-1.0,-1.0,22.761970853573906,-1.0,-1.0,-1.0,-1.0,-1.0,81.81818181818183,78.48716169326856,89.03539208882721,-1.0,54.12907702984039,49.27133934767522,44.41360166551006,34.073560027758504,56.90492713393477,52.047189451769604,38.44552394170715,-1.0,-1.0,-1.0,-1.0,-1.0,61.55447605829285,46.56488549618321,37.820957668285914,38.44552394170715,58.431644691186676,37.820957668285914,39.07009021512838,54.05968077723803,-1.0,-1.0,100.0,-1.0,-1.0,54.823039555863986,37.473976405274115,28.452463566967385,58.29285218598196,52.7411519777932,34.69812630117974,68.70229007633588,86.74531575294934,91.6030534351145,-1.0,-1.0,42.33171408743927,30.53435114503817,37.473976405274115,37.473976405274115,-1.0,-1.0,54.12907702984039,-1.0,61.762664816099935,68.70229007633588,72.17210270645386,86.74531575294934,51.35322692574601,63.84455239417072,74.25399028452463,53.43511450381679,-1.0,-1.0,49.54892435808466,52.047189451769604,74.25399028452463,64.53851492019432,73.56002775850105,-1.0,45.80152671755725,43.71963913948647,45.80152671755725,48.57737682165163,40.943789035392086,52.7411519777932,47.883414295628036,35.39208882720333,47.18945176960444,48.57737682165163,36.08605135322693,40.24982650936849,-1.0,-1.0,46.49548924358085,-1.0,27.064538514920194,29.840388619014576,33.31020124913255,-1.0,-1.0,28.452463566967385,30.53435114503817,24.98265093684941,42.33171408743927,27.758501040943788,29.840388619014576,31.158917418459403,49.27133934767522,48.57737682165163,-1.0,-1.0,34.004163775156144,45.107564191533655,47.883414295628036,-1.0,17.973629424011104,31.228313671061763,26.3705759888966,22.20680083275503,-1.0,-1.0,23.039555863983345,20.81887578070784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,19.153365718251216,21.512838306731435,23.108952116585705,27.064538514920194,29.00763358778626,-1.0,33.03261623872311,-1.0,30.395558639833446,21.374045801526716,-1.0,-1.0,34.90631505898681,-1.0,56.07217210270645,45.315752949340734,58.08466342817488,65.16308119361554
40,Millenium Hilton,17.692307692307693,23.076923076923077,23.076923076923077,43.07692307692308,33.84615384615385,23.076923076923077,6.153846153846154,10.0,-1.0,15.384615384615385,9.230769230769232,28.46153846153846,16.923076923076923,6.153846153846154,9.230769230769232,33.84615384615385,33.84615384615385,9.230769230769232,6.153846153846154,-1.0,30.76923076923077,4.615384615384616,-1.0,-1.0,-1.0,66.15384615384615,71.53846153846153,47.69230769230769,66.15384615384615,-1.0,46.15384615384615,-1.0,74.61538461538461,66.15384615384615,72.3076923076923,-1.0,-1.0,-1.0,87.6923076923077,93.84615384615384,-1.0,-1.0,-1.0,36.92307692307693,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.46153846153847,78.46153846153847,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.53846153846153,71.53846153846153,80.76923076923077,69.23076923076923,69.23076923076923,56.15384615384615,73.07692307692307,91.53846153846153,78.46153846153847,69.23076923076923,57.692307692307686,53.84615384615385,-1.0,69.23076923076923,-1.0,-1.0,-1.0,86.92307692307692,61.53846153846154,61.53846153846154,93.84615384615384,57.692307692307686,57.692307692307686,-1.0,-1.0,-1.0,46.92307692307692,68.46153846153847,-1.0,31.538461538461537,45.38461538461539,61.53846153846154,69.23076923076923,33.07692307692307,30.76923076923077,30.0,29.230769230769234,65.38461538461539,61.53846153846154,53.07692307692308,53.84615384615385,-1.0,53.07692307692308,69.23076923076923,100.0,32.30769230769231,46.15384615384615,48.46153846153846,-1.0,20.76923076923077,0.0,11.538461538461538,20.76923076923077,63.84615384615384,50.76923076923077,42.30769230769231,17.692307692307693,69.23076923076923,-1.0,43.07692307692308,-1.0,-1.0,43.07692307692308,50.0,61.53846153846154,11.538461538461538,30.76923076923077,53.07692307692308,69.23076923076923,-1.0,50.0,16.923076923076923,-1.0,63.84615384615384,50.76923076923077,41.53846153846154,65.38461538461539,-1.0,-1.0,26.153846153846157,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.153846153846154,2.307692307692308,-1.0,23.846153846153847,17.692307692307693,-1.0,-1.0,20.0,-1.0,-1.0,26.923076923076923,-1.0,-1.0,-1.0
41,Hampton Inn Madison Square Garden Area Hotel,26.358695652173914,22.214673913043477,27.173913043478258,26.154891304347828,-1.0,19.157608695652172,-1.0,-1.0,32.20108695652174,15.081521739130435,17.730978260869566,31.25,5.434782608695652,6.046195652173913,6.046195652173913,27.513586956521742,-1.0,4.3478260869565215,21.942934782608695,-1.0,-1.0,5.502717391304348,7.2690217391304355,-1.0,-1.0,-1.0,51.358695652173914,49.59239130434783,31.72554347826087,33.49184782608695,40.35326086956522,48.369565217391305,-1.0,52.64945652173913,41.57608695652174,-1.0,61.48097826086957,61.48097826086957,71.26358695652173,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.42391304347826,29.076086956521742,-1.0,52.9891304347826,99.66032608695652,65.4211956521739,67.86684782608695,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.35054347826087,56.79347826086957,-1.0,-1.0,60.66576086956522,42.1875,48.369565217391305,58.152173913043484,47.75815217391305,-1.0,48.98097826086957,46.53532608695652,-1.0,47.75815217391305,46.53532608695652,44.70108695652174,42.1875,-1.0,-1.0,-1.0,48.369565217391305,-1.0,-1.0,44.70108695652174,39.74184782608695,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.46739130434783,-1.0,-1.0,20.92391304347826,23.980978260869566,26.42663043478261,28.26086956521739,-1.0,29.279891304347828,29.279891304347828,17.866847826086957,-1.0,28.668478260869566,25.0679347826087,-1.0,36.41304347826087,28.464673913043477,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.953804347826086,19.633152173913043,22.82608695652174,20.78804347826087,-1.0,-1.0,21.331521739130434,-1.0,-1.0,-1.0,19.565217391304348,19.565217391304348,-1.0,23.845108695652172,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.241847826086957,27.309782608695656,-1.0,22.35054347826087
42,The Towers of the Waldorf Astoria New York,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.7035775127768313,12.49290176036343,3.691084611016468,6.814310051107325,0.0,9.994321408290743,31.175468483816015,35.77512776831346,11.357183418512209,17.035775127768314,2.271436683702442,3.9750141964792736,9.085746734809767,54.5144804088586,50.539466212379324,55.08233957978421,-1.0,-1.0,27.82509937535491,31.232254400908577,-1.0,33.50369108461101,29.528676888131745,-1.0,-1.0,27.82509937535491,-1.0,-1.0,48.268029528676884,51.67518455423055,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.41794434980125,27.82509937535491,-1.0,28.960817717206133,30.096536059057357,40.31800113571834,-1.0,19.307211811470758,-1.0,-1.0,-1.0,40.31800113571834,-1.0,-1.0,-1.0,-1.0,34.63940942646224,35.77512776831346,31.232254400908577,33.50369108461101,-1.0,-1.0,24.41794434980125,-1.0,31.80011357183419,31.80011357183419,32.36797274275979,27.82509937535491,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.428733674048836,45.428733674048836,38.614423622941516,42.02157864849517,-1.0,34.63940942646224,-1.0,-1.0,-1.0,-1.0,22.714366837024418,21.010789324247586,-1.0,-1.0,-1.0,-1.0,21.010789324247586,68.71095968199886,-1.0,-1.0,-1.0,27.82509937535491,-1.0,-1.0,51.67518455423055,-1.0,35.77512776831346,-1.0,-1.0,-1.0,-1.0,-1.0,40.31800113571834,10.221465076660987,35.77512776831346,26.68938103350369,32.36797274275979,40.88586030664395,-1.0,-1.0,27.82509937535491,22.14650766609881,-1.0,21.010789324247586,-1.0,-1.0,-1.0,-1.0,-1.0,19.307211811470758,-1.0,-1.0,-1.0,3.9750141964792736,5.6785917092561045,11.925042589437819,11.357183418512209,-1.0,-1.0,16.467915956842702,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.68938103350369,-1.0,-1.0,-1.0,42.02157864849517,21.578648495173198,17.603634298693922,37.47870528109029,100.0
43,Smyth A Thompson Hotel,15.746124031007753,26.695736434108525,29.457364341085274,26.695736434108525,-1.0,-1.0,-1.0,-1.0,12.645348837209303,15.69767441860465,17.635658914728683,26.695736434108525,9.641472868217054,8.914728682170542,6.686046511627906,12.5484496124031,0.6782945736434108,0.0,8.478682170542635,-1.0,14.728682170542637,5.135658914728682,-1.0,-1.0,65.11627906976744,61.240310077519375,66.08527131782945,66.56976744186046,59.30232558139535,58.333333333333336,57.36434108527132,62.451550387596896,75.1453488372093,56.395348837209305,68.9922480620155,-1.0,67.05426356589147,64.14728682170544,66.08527131782945,55.23255813953488,42.92635658914728,55.42635658914728,-1.0,-1.0,43.507751937984494,-1.0,-1.0,42.92635658914728,51.259689922480625,63.17829457364341,63.17829457364341,51.74418604651163,48.35271317829458,-1.0,-1.0,-1.0,43.507751937984494,54.45736434108527,-1.0,-1.0,43.5562015503876,38.22674418604651,37.3062015503876,41.71511627906977,-1.0,-1.0,45.83333333333333,48.401162790697676,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.1937984496124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.90116279069767,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.705426356589147,-1.0,-1.0,68.02325581395348,-1.0,-1.0,-1.0,67.9748062015504,64.53488372093024,82.07364341085271,83.28488372093024,-1.0,45.73643410852713,-1.0,-1.0,80.37790697674419,-1.0,-1.0,73.11046511627907,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.819767441860463,-1.0,-1.0,22.722868217054263,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.782945736434108,-1.0,-1.0,32.606589147286826,-1.0,-1.0,-1.0,50.145348837209305,41.37596899224806
44,DoubleTree by Hilton New York City - Chelsea,25.983606557377048,23.0327868852459,25.81967213114754,30.08196721311475,-1.0,21.557377049180328,-1.0,-1.0,39.83606557377049,28.196721311475407,11.639344262295081,26.639344262295083,-1.0,27.704918032786885,33.60655737704918,17.868852459016395,33.114754098360656,21.9672131147541,-1.0,-1.0,-1.0,-1.0,26.967213114754095,-1.0,-1.0,-1.0,68.52459016393443,59.01639344262295,-1.0,39.01639344262295,-1.0,76.22950819672131,-1.0,-1.0,59.83606557377049,-1.0,-1.0,-1.0,82.37704918032787,72.45901639344262,-1.0,40.49180327868853,-1.0,-1.0,54.59016393442623,54.59016393442623,-1.0,50.1639344262295,56.72131147540984,71.06557377049181,69.59016393442623,57.950819672131146,-1.0,61.147540983606554,-1.0,53.93442622950819,-1.0,72.62295081967213,-1.0,-1.0,83.52459016393443,85.0,-1.0,79.91803278688525,-1.0,-1.0,100.0,77.78688524590164,-1.0,52.131147540983605,52.86885245901639,-1.0,61.22950819672132,63.44262295081967,61.721311475409834,37.950819672131146,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.91803278688525,50.65573770491804,43.278688524590166,-1.0,-1.0,57.45901639344262,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.31147540983607,36.885245901639344,43.44262295081967,41.22950819672131,35.0,34.91803278688524,33.852459016393446,30.901639344262293,43.44262295081967,43.44262295081967,48.85245901639344,-1.0,-1.0,64.50819672131148,-1.0,-1.0,-1.0,58.68852459016394,39.75409836065574,69.59016393442623,33.032786885245905,36.55737704918033,33.52459016393443,-1.0,30.08196721311475,25.65573770491803,20.573770491803277,19.262295081967213,37.049180327868854,33.114754098360656,25.73770491803279,37.459016393442624,-1.0,-1.0,13.524590163934427,22.049180327868854,-1.0,4.918032786885246,2.459016393442623,0.7377049180327869,23.0327868852459,-1.0,-1.0,0.0,-1.0,-1.0,0.08196721311475409,13.360655737704919,-1.0,-1.0,-1.0,-1.0,39.83606557377049,44.50819672131148,43.68852459016394,56.0655737704918
45,DoubleTree by Hilton New York City - Financial District,29.485935984481088,41.1251212415131,43.06498545101843,50.82444228903976,-1.0,29.485935984481088,23.666343355965083,26.576139670223085,25.606207565470417,24.636275460717748,24.636275460717748,28.51600387972842,14.936954413191076,16.876818622696412,35.30552861299709,22.696411251212414,24.636275460717748,19.786614936954415,9.117361784675072,9.117361784675072,24.636275460717748,19.786614936954415,18.816682832201746,-1.0,46.55674102812803,93.0164888457808,-1.0,53.15227934044617,-1.0,-1.0,-1.0,-1.0,82.73520853540252,94.76236663433559,77.59456838021337,52.182347235693506,-1.0,-1.0,100.0,91.75557710960233,-1.0,-1.0,74.87875848690592,61.105722599418044,64.50048496605237,74.78176527643065,-1.0,-1.0,71.48399612027157,75.07274490785645,76.91561590688652,60.42677012609118,78.37051406401552,61.59068865179438,56.06207565470417,-1.0,70.70805043646945,77.01260911736179,85.45101842870999,86.71193016488846,-1.0,99.1270611057226,-1.0,95.44131910766247,58.971871968962176,-1.0,91.36760426770127,77.01260911736179,-1.0,-1.0,54.510184287099904,61.299709020368574,98.15712900096993,89.91270611057226,-1.0,88.06983511154219,65.37342386032978,-1.0,87.77885548011639,73.32686711930165,58.29291949563531,60.0387972841901,56.06207565470417,59.06886517943744,-1.0,-1.0,-1.0,-1.0,-1.0,53.0552861299709,74.68477206595539,50.82444228903976,-1.0,40.05819592628516,54.704170708050434,20.077594568380214,65.76139670223084,64.11251212415131,33.462657613967025,-1.0,74.97575169738118,65.8583899127061,48.30261881668283,-1.0,31.328806983511154,36.08147429679923,30.84384093113482,47.429679922405434,-1.0,-1.0,58.777885548011646,37.73035887487876,52.182347235693506,43.16197866149369,41.51309408341416,31.522793404461684,-1.0,-1.0,44.6168768186227,-1.0,-1.0,38.02133850630456,41.22211445198836,52.4733268671193,22.987390882638216,22.502424830261884,26.479146459747817,42.8709990300679,-1.0,33.85063045586809,30.164888457807955,32.201745877788554,34.82056256062076,-1.0,52.08535402521824,-1.0,25.315227934044614,-1.0,-1.0,-1.0,-1.0,0.0,1.454898157129001,4.558680892337536,-1.0,-1.0,-1.0,-1.0,-1.0,16.488845780795344,-1.0,-1.0,-1.0,29.776915615906884,-1.0,-1.0,-1.0,63.82153249272551,-1.0,-1.0
46,Hampton Inn Manhattan Soho,29.545454545454547,37.878787878787875,47.72727272727273,46.21212121212121,-1.0,-1.0,33.33333333333333,-1.0,-1.0,28.030303030303028,53.03030303030303,53.78787878787878,23.484848484848484,31.060606060606062,61.36363636363637,-1.0,-1.0,-1.0,14.393939393939394,15.909090909090908,-1.0,16.515151515151516,20.606060606060606,35.60606060606061,57.57575757575758,60.60606060606061,-1.0,66.66666666666666,53.03030303030303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.06060606060606,-1.0,-1.0,-1.0,81.06060606060606,-1.0,-1.0,-1.0,-1.0,55.3030303030303,63.030303030303024,-1.0,88.63636363636364,65.9090909090909,62.878787878787875,71.21212121212122,49.24242424242424,53.71212121212121,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,73.48484848484848,81.06060606060606,76.51515151515152,79.54545454545455,-1.0,50.75757575757576,73.48484848484848,-1.0,-1.0,-1.0,-1.0,43.18181818181818,-1.0,44.696969696969695,50.75757575757576,76.51515151515152,47.72727272727273,71.96969696969697,73.48484848484848,44.696969696969695,41.66666666666667,63.63636363636363,-1.0,46.21212121212121,43.18181818181818,-1.0,44.696969696969695,35.60606060606061,50.0,-1.0,35.60606060606061,31.060606060606062,-1.0,40.15151515151515,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.545454545454547,73.48484848484848,28.030303030303028,-1.0,-1.0,-1.0,24.242424242424242,24.242424242424242,40.909090909090914,34.090909090909086,-1.0,-1.0,-1.0,-1.0,37.121212121212125,47.72727272727273,23.484848484848484,21.96969696969697,25.0,-1.0,43.93939393939394,20.454545454545457,13.636363636363635,16.666666666666664,-1.0,28.030303030303028,28.78787878787879,-1.0,32.57575757575758,37.878787878787875,36.36363636363637,37.878787878787875,1.5151515151515151,0.0,2.272727272727273,8.333333333333332,-1.0,-1.0,22.12121212121212,-1.0,-1.0,18.939393939393938,21.21212121212121,-1.0,39.39393939393939,32.57575757575758,30.303030303030305,25.757575757575758,-1.0,41.66666666666667,39.39393939393939,-1.0
